ts,device_id,topic,m_key,m_value
"""2025-10-14T11:17:41.000Z""",demodata,demodata/hump,hump,10
"""2025-10-14T11:17:42.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:42.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:42.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:17:42.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:17:42.000Z""",cnc,cnc/lathe/x,lathe,67.49
"""2025-10-14T11:17:42.000Z""",cnc,cnc/lathe/programpercent,lathe,4
"""2025-10-14T11:17:42.000Z""",cnc,cnc/lathe/z,lathe,-1.8
"""2025-10-14T11:17:42.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:17:42.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:17:43.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:43.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:43.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:17:43.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:17:44.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:44.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:44.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:17:44.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:17:44.000Z""",cnc,cnc/lathe/x,lathe,-7.28
"""2025-10-14T11:17:44.000Z""",cnc,cnc/lathe/z,lathe,3.41
"""2025-10-14T11:17:44.000Z""",cnc,cnc/lathe/programpercent,lathe,6
"""2025-10-14T11:17:44.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:17:44.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:17:45.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:45.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:45.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:17:45.000Z""",demodata,demodata/hump,hump,24
"""2025-10-14T11:17:46.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:46.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:46.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:17:46.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:17:46.000Z""",cnc,cnc/lathe/x,lathe,-2.38
"""2025-10-14T11:17:46.000Z""",cnc,cnc/lathe/z,lathe,4.21
"""2025-10-14T11:17:46.000Z""",cnc,cnc/lathe/programpercent,lathe,9
"""2025-10-14T11:17:46.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:17:46.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:17:47.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:47.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:47.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:17:47.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:17:48.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:48.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:48.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:17:48.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:17:48.000Z""",cnc,cnc/lathe/x,lathe,74.16
"""2025-10-14T11:17:48.000Z""",cnc,cnc/lathe/z,lathe,4.33
"""2025-10-14T11:17:48.000Z""",cnc,cnc/lathe/programpercent,lathe,12
"""2025-10-14T11:17:48.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:17:48.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:17:49.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:49.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:49.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:17:49.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:17:50.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:50.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:50.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:17:50.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:17:50.000Z""",cnc,cnc/lathe/x,lathe,13.01
"""2025-10-14T11:17:50.000Z""",cnc,cnc/lathe/z,lathe,-7.08
"""2025-10-14T11:17:50.000Z""",cnc,cnc/lathe/programpercent,lathe,14
"""2025-10-14T11:17:50.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:17:50.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:17:51.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:51.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:51.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:17:51.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:17:52.000Z""",sensor,sensor/t5,t5,20.7
"""2025-10-14T11:17:52.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:52.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:17:52.000Z""",cncmqtt,cncmqtt/hump,hump,23
"""2025-10-14T11:17:52.000Z""",cnc,cnc/lathe/z,lathe,-2.59
"""2025-10-14T11:17:52.000Z""",cnc,cnc/lathe/x,lathe,35.14
"""2025-10-14T11:17:52.000Z""",cnc,cnc/lathe/programpercent,lathe,17
"""2025-10-14T11:17:52.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:17:52.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:17:53.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:53.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:53.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:17:53.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:17:54.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:54.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:54.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:17:54.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:17:54.000Z""",cnc,cnc/lathe/x,lathe,44.09
"""2025-10-14T11:17:54.000Z""",cnc,cnc/lathe/z,lathe,4.6
"""2025-10-14T11:17:54.000Z""",cnc,cnc/lathe/programpercent,lathe,20
"""2025-10-14T11:17:54.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:17:54.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:17:55.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:55.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:55.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:17:55.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:17:56.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:56.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:56.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:17:56.000Z""",cnc,cnc/lathe/x,lathe,14.42
"""2025-10-14T11:17:56.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:17:56.000Z""",cnc,cnc/lathe/programpercent,lathe,22
"""2025-10-14T11:17:56.000Z""",cnc,cnc/lathe/z,lathe,0.02
"""2025-10-14T11:17:56.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:17:56.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:17:57.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:57.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:57.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:17:57.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:17:58.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:58.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:58.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:17:58.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:17:58.000Z""",cnc,cnc/lathe/z,lathe,-5.38
"""2025-10-14T11:17:58.000Z""",cnc,cnc/lathe/programpercent,lathe,25
"""2025-10-14T11:17:58.000Z""",cnc,cnc/lathe/x,lathe,29.39
"""2025-10-14T11:17:58.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:17:58.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:17:59.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:17:59.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:17:59.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:17:59.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:18:00.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:00.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:00.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:18:00.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:18:00.000Z""",cnc,cnc/lathe/x,lathe,-19.29
"""2025-10-14T11:18:00.000Z""",cnc,cnc/lathe/z,lathe,-9.76
"""2025-10-14T11:18:00.000Z""",cnc,cnc/lathe/programpercent,lathe,27
"""2025-10-14T11:18:00.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:18:00.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:18:01.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:01.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:01.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:01.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:18:02.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:02.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:02.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:02.000Z""",cnc,cnc/lathe/z,lathe,3.5
"""2025-10-14T11:18:02.000Z""",cnc,cnc/lathe/x,lathe,47.19
"""2025-10-14T11:18:02.000Z""",cnc,cnc/lathe/programpercent,lathe,30
"""2025-10-14T11:18:02.000Z""",cncmqtt,cncmqtt/hump,hump,13
"""2025-10-14T11:18:02.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:18:02.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:18:03.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:03.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:03.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:03.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:18:04.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:18:04.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:18:04.000Z""",cnc,cnc/lathe/x,lathe,14.19
"""2025-10-14T11:18:04.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:04.000Z""",cnc,cnc/lathe/programpercent,lathe,32
"""2025-10-14T11:18:04.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:04.000Z""",cnc,cnc/lathe/z,lathe,-1.69
"""2025-10-14T11:18:04.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:18:04.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:18:05.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:05.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:05.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:05.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:18:06.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:18:06.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:18:06.000Z""",cnc,cnc/lathe/x,lathe,96.68
"""2025-10-14T11:18:06.000Z""",cnc,cnc/lathe/z,lathe,-4.5
"""2025-10-14T11:18:06.000Z""",cnc,cnc/lathe/programpercent,lathe,34
"""2025-10-14T11:18:06.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:06.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:06.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:18:06.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:18:07.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:07.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:07.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:18:07.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:18:08.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:18:08.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:18:08.000Z""",cnc,cnc/lathe/x,lathe,15.69
"""2025-10-14T11:18:08.000Z""",cnc,cnc/lathe/z,lathe,6.98
"""2025-10-14T11:18:08.000Z""",cnc,cnc/lathe/programpercent,lathe,37
"""2025-10-14T11:18:08.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:08.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:08.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:18:08.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:18:09.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:09.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:09.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:18:09.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:18:10.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:18:10.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:18:10.000Z""",cnc,cnc/lathe/x,lathe,21.33
"""2025-10-14T11:18:10.000Z""",cnc,cnc/lathe/programpercent,lathe,39
"""2025-10-14T11:18:10.000Z""",cnc,cnc/lathe/z,lathe,9.36
"""2025-10-14T11:18:10.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:10.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:10.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:10.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:18:11.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:11.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:11.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:18:11.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:18:12.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:18:12.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:18:12.000Z""",cnc,cnc/lathe/x,lathe,81.56
"""2025-10-14T11:18:12.000Z""",cnc,cnc/lathe/z,lathe,7.76
"""2025-10-14T11:18:12.000Z""",cnc,cnc/lathe/programpercent,lathe,42
"""2025-10-14T11:18:12.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:12.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:12.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:12.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:18:13.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:13.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:13.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:18:13.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:18:14.000Z""",cncmqtt,cncmqtt/temp,temp,27
"""2025-10-14T11:18:14.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:18:14.000Z""",cnc,cnc/lathe/x,lathe,79.35
"""2025-10-14T11:18:14.000Z""",cnc,cnc/lathe/programpercent,lathe,44
"""2025-10-14T11:18:14.000Z""",cnc,cnc/lathe/z,lathe,-1.78
"""2025-10-14T11:18:14.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:14.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:14.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:14.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:18:15.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:15.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:15.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:18:15.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:18:16.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:18:16.000Z""",cncmqtt,cncmqtt/hump,hump,13
"""2025-10-14T11:18:16.000Z""",cnc,cnc/lathe/x,lathe,64.22
"""2025-10-14T11:18:16.000Z""",cnc,cnc/lathe/programpercent,lathe,46
"""2025-10-14T11:18:16.000Z""",cnc,cnc/lathe/z,lathe,8.79
"""2025-10-14T11:18:16.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:16.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:16.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:16.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:18:17.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:17.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:17.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:17.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:18:18.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:18:18.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:18:18.000Z""",cnc,cnc/lathe/x,lathe,32.34
"""2025-10-14T11:18:18.000Z""",cnc,cnc/lathe/programpercent,lathe,48
"""2025-10-14T11:18:18.000Z""",cnc,cnc/lathe/z,lathe,-0.07
"""2025-10-14T11:18:18.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:18.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:18.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:18.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:18:19.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:19.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:19.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:18:19.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:18:20.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:20.000Z""",cncmqtt,cncmqtt/hump,hump,14
"""2025-10-14T11:18:20.000Z""",cnc,cnc/lathe/x,lathe,20.65
"""2025-10-14T11:18:20.000Z""",cnc,cnc/lathe/z,lathe,3.22
"""2025-10-14T11:18:20.000Z""",cnc,cnc/lathe/programpercent,lathe,50
"""2025-10-14T11:18:20.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:20.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:20.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:20.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:18:21.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:21.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:18:21.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:21.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:22.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:18:22.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:18:22.000Z""",cnc,cnc/lathe/z,lathe,3.89
"""2025-10-14T11:18:22.000Z""",cnc,cnc/lathe/programpercent,lathe,52
"""2025-10-14T11:18:22.000Z""",cnc,cnc/lathe/x,lathe,83.82
"""2025-10-14T11:18:22.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:22.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:18:22.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:22.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:23.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:18:23.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:18:23.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:23.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:24.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:18:24.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:18:24.000Z""",cnc,cnc/lathe/x,lathe,-5.82
"""2025-10-14T11:18:24.000Z""",cnc,cnc/lathe/z,lathe,-7.45
"""2025-10-14T11:18:24.000Z""",cnc,cnc/lathe/programpercent,lathe,54
"""2025-10-14T11:18:24.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:18:24.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:18:24.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:24.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:25.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:18:25.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:18:25.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:25.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:26.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:26.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:18:26.000Z""",cnc,cnc/lathe/x,lathe,23.41
"""2025-10-14T11:18:26.000Z""",cnc,cnc/lathe/programpercent,lathe,56
"""2025-10-14T11:18:26.000Z""",cnc,cnc/lathe/z,lathe,7.08
"""2025-10-14T11:18:26.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:26.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:18:26.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:26.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:27.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:18:27.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:18:27.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:28.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:28.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:18:28.000Z""",cncmqtt,cncmqtt/hump,hump,30
"""2025-10-14T11:18:28.000Z""",cnc,cnc/lathe/x,lathe,35.87
"""2025-10-14T11:18:28.000Z""",cnc,cnc/lathe/z,lathe,-0.97
"""2025-10-14T11:18:28.000Z""",cnc,cnc/lathe/programpercent,lathe,58
"""2025-10-14T11:18:28.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:18:28.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:18:28.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:29.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:29.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:29.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:18:30.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:30.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:30.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:30.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:18:30.000Z""",cnc,cnc/lathe/x,lathe,50.99
"""2025-10-14T11:18:30.000Z""",cnc,cnc/lathe/z,lathe,-1.59
"""2025-10-14T11:18:30.000Z""",cnc,cnc/lathe/programpercent,lathe,60
"""2025-10-14T11:18:30.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:30.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:18:31.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:31.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:31.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:18:31.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:18:32.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:32.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:32.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:18:32.000Z""",cncmqtt,cncmqtt/hump,hump,17
"""2025-10-14T11:18:32.000Z""",cnc,cnc/lathe/x,lathe,-14.36
"""2025-10-14T11:18:32.000Z""",cnc,cnc/lathe/z,lathe,-8.42
"""2025-10-14T11:18:32.000Z""",cnc,cnc/lathe/programpercent,lathe,63
"""2025-10-14T11:18:32.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:18:32.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:18:33.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:33.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:33.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:18:33.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:18:34.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:34.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:34.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:34.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:18:34.000Z""",cnc,cnc/lathe/x,lathe,22.34
"""2025-10-14T11:18:34.000Z""",cnc,cnc/lathe/z,lathe,1.74
"""2025-10-14T11:18:34.000Z""",cnc,cnc/lathe/programpercent,lathe,65
"""2025-10-14T11:18:34.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:18:34.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:18:35.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:35.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:35.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:18:35.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:18:36.000Z""",sensor,sensor/t5,t5,20.6
"""2025-10-14T11:18:36.000Z""",sensor,sensor/h5,h5,42
"""2025-10-14T11:18:36.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:18:36.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:18:36.000Z""",cnc,cnc/lathe/programpercent,lathe,68
"""2025-10-14T11:18:36.000Z""",cnc,cnc/lathe/x,lathe,41.17
"""2025-10-14T11:18:36.000Z""",cnc,cnc/lathe/z,lathe,-10.02
"""2025-10-14T11:18:36.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:18:36.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:18:37.000Z""",sensor,sensor/t5,t5,20.6
